Row	Gene	Uniprot	nrLocations	Type	LocationNumber	LOCATION	Reliability	HPAbin	SCtype	SCneigh	SC_ClassCount	SCvalid
10059	EMC3	Q9P0I2	2	MultiLoc	FirstLoc	P_Microtubules	3_Approved	3_Cytosol	MultiCLidentical	1_Secretory	5	FALSE
10061	EMC4	Q5J8M3	2	MultiLoc	FirstLoc	S_Focal Adhesions	3_Approved	3_Cytosol	MultiCLidentical	1_Secretory	5	FALSE
10063	EMC6	Q9BV81	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10065	EMC7	Q9NPA0	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10066	EMC8	O43402	1	SingleLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	1_Secretory	5	FALSE
10067	EME1	Q96AY2	2	MultiLoc	FirstLoc	K_Nuclear bodies	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10069	EML4	Q9HC35	3	MultiLoc	FirstLoc	Q_Intermediate filaments	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10072	EMP2	P54851	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10074	ENAH	Q8N8S7	3	MultiLoc	FirstLoc	S_Focal Adhesions	1_Validated	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10077	ENDOD1	O94919	1	SingleLoc	FirstLoc	L_Nuclear membrane	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10078	ENGASE	Q8NFI3	2	MultiLoc	FirstLoc	O_Centrosome	3_Approved	3_Cytosol	MultiCLidentical	2_Nucleus	5	FALSE
10080	ENO1	P06733	3	MultiLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10083	ENO2	P09104	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10086	ENO3	P13929	2	MultiLoc	FirstLoc	N_Cytosol	1_Validated	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10088	ENOPH1	Q9UHY7	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10090	ENSA	O43768	4	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10094	ENTHD2	Q96N21	3	MultiLoc	FirstLoc	L_Nuclear membrane	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10097	ENTPD4	Q9Y227	1	SingleLoc	FirstLoc	A_Vesicles	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
10098	ENTPD6	O75354	1	SingleLoc	FirstLoc	B_Golgi apparatus	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
10099	EP300	Q09472	1	SingleLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10100	EP400	Q96L91	1	SingleLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10101	EPB41L5	Q9HCM4	1	SingleLoc	FirstLoc	D_Plasma membrane	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
10102	EPC2	Q52LR7	1	SingleLoc	FirstLoc	I_Nuclear speckles	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10103	EPG5	Q9HCE0	1	SingleLoc	FirstLoc	I_Nuclear speckles	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10104	EPHA2	P29317	1	SingleLoc	FirstLoc	A_Vesicles	4_Uncertain	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
10105	EPHB2	P29323	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10107	EPN1	Q9Y6I3	1	SingleLoc	FirstLoc	N_Cytosol	1_Validated	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10108	EPS15	P42566	2	MultiLoc	FirstLoc	A_Vesicles	1_Validated	1_Secretory	MultiCLidentical	3_Cytosol	5	FALSE
10110	EPS8L2	Q9H6S3	2	MultiLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10112	ERBB2	P04626	2	MultiLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	1_Secretory	5	FALSE
10114	ERC1	Q8IUD2	3	MultiLoc	FirstLoc	A_Vesicles	2_Supported	1_Secretory	MultiCLidentical	3_Cytosol	5	FALSE
10117	ERCC3	P19447	1	SingleLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10118	ERCC4	Q92889	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10120	ERCC5	P28715	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10121	ERCC6	Q03468	1	SingleLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10122	ERCC6L	Q2NKX8	3	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10125	ERF	P50548	1	SingleLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10126	ERGIC1	Q969X5	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10128	ERGIC2	Q96RQ1	2	MultiLoc	FirstLoc	J_Nucleoli	2_Supported	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10130	ERGIC3	Q9Y282	1	SingleLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10131	ERI1	Q8IV48	2	MultiLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	2_Nucleus	5	FALSE
10133	ERI3	O43414	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10135	ERLIN1	O75477	1	SingleLoc	FirstLoc	C_Endoplasmic reticulum	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
10136	ERLIN2	O94905	1	SingleLoc	FirstLoc	C_Endoplasmic reticulum	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
10137	ERMP1	Q7Z2K6	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10139	ERP29	P30040	2	MultiLoc	FirstLoc	G_Nucleoplasm	4_Uncertain	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10141	ESD	P10768	2	MultiLoc	FirstLoc	B_Golgi apparatus	2_Supported	1_Secretory	MultiCLidentical	3_Cytosol	5	FALSE
10143	ESF1	Q9H501	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10145	ESPL1	Q14674	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10147	ESYT1	Q9BSJ8	2	MultiLoc	FirstLoc	C_Endoplasmic reticulum	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
10149	ESYT2	A0FGR8	1	SingleLoc	FirstLoc	N_Cytosol	4_Uncertain	3_Cytosol	MultiCLidentical	1_Secretory	5	FALSE
10150	ETFA	P13804	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	1_Validated	4_Mitochondria	MultiCLidentical	4_Mitochondria	5	TRUE
10151	ETNK1	Q9HBU6	3	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10154	ETV6	P41212	2	MultiLoc	FirstLoc	J_Nucleoli	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10156	EVI5L	Q96CN4	1	SingleLoc	FirstLoc	K_Nuclear bodies	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10157	EVL	Q9UI08	2	MultiLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	5	FALSE
10159	EXD2	Q9NVH0	2	MultiLoc	FirstLoc	Q_Intermediate filaments	3_Approved	3_Cytosol	MultiCLidentical	4_Mitochondria	5	FALSE
10161	EXOC2	Q96KP1	1	SingleLoc	FirstLoc	A_Vesicles	2_Supported	1_Secretory	MultiCLidentical	3_Cytosol	5	FALSE
10162	EXOC4	Q96A65	2	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10164	EXOC6	Q8TAG9	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10166	EXOC6B	Q9Y2D4	3	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10169	EXOC7	Q9UPT5	3	MultiLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	5	FALSE
10172	EXOC8	Q8IYI6	1	SingleLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10173	EXOSC1	Q9Y3B2	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10175	EXOSC10	Q01780	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10178	EXOSC2	Q13868	2	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10180	EXOSC3	Q9NQT5	1	SingleLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10181	EXOSC4	Q9NPD3	2	MultiLoc	FirstLoc	Q_Intermediate filaments	2_Supported	3_Cytosol	MultiCLidentical	2_Nucleus	5	FALSE
10183	EXOSC5	Q9NQT4	2	MultiLoc	FirstLoc	H_Nucleus	4_Uncertain	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10185	EXOSC7	Q15024	1	SingleLoc	FirstLoc	I_Nuclear speckles	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10186	EXOSC8	Q96B26	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	3_Approved	4_Mitochondria	MultiCLidentical	2_Nucleus	5	FALSE
10187	EXOSC9	Q06265	2	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10189	EXT2	Q93063	1	SingleLoc	FirstLoc	B_Golgi apparatus	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
10190	EXTL2	Q9UBQ6	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10192	EZH1	Q92800	1	SingleLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10193	EZH2	Q15910	1	SingleLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10194	EZR	P15311	1	SingleLoc	FirstLoc	D_Plasma membrane	1_Validated	1_Secretory	MultiCLidentical	3_Cytosol	5	FALSE
10195	F3	P13726	1	SingleLoc	FirstLoc	A_Vesicles	1_Validated	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
10196	FABP5	Q01469	2	MultiLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10198	FADD	Q13158	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10200	FAF1	Q9UNN5	1	SingleLoc	FirstLoc	H_Nucleus	1_Validated	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10201	FAF2	Q96CS3	2	MultiLoc	FirstLoc	C_Endoplasmic reticulum	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
10203	FAH	P16930	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10204	FAIM	Q9NVQ4	2	MultiLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10206	FAM102A	Q5T9C2	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10207	FAM103A1	Q9BTL3	1	SingleLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10208	FAM107B	Q9H098	1	SingleLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10209	FAM111A	Q96PZ2	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10211	FAM111B	Q6SJ93	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10213	FAM114A1	Q8IWE2	3	MultiLoc	FirstLoc	H_Nucleus	1_Validated	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10216	FAM114A2	Q9NRY5	1	SingleLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	5	FALSE
10217	FAM117B	Q6P1L5	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10219	FAM120A	Q9NZB2	1	SingleLoc	FirstLoc	N_Cytosol	1_Validated	3_Cytosol	MultiCLidentical	2_Nucleus	5	FALSE
10220	FAM120B	Q96EK7	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10222	FAM120C	Q9NX05	1	SingleLoc	FirstLoc	I_Nuclear speckles	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10223	FAM129A	Q9BZQ8	2	MultiLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10225	FAM129B	Q96TA1	3	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10228	FAM134A	Q8NC44	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	1_Secretory	5	FALSE
10229	FAM136A	Q96C01	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	3_Approved	4_Mitochondria	MultiCLidentical	2_Nucleus	5	FALSE
10230	FAM160A2	Q8N612	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	3_Approved	4_Mitochondria	MultiCLidentical	3_Cytosol	5	FALSE
10231	FAM160B1	Q5W0V3	2	MultiLoc	FirstLoc	I_Nuclear speckles	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10233	FAM160B2	Q86V87	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10235	FAM162A	Q96A26	2	MultiLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	4_Mitochondria	5	FALSE
10237	FAM168A	Q92567	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10238	FAM169A	Q9Y6X4	2	MultiLoc	FirstLoc	L_Nuclear membrane	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10240	FAM171B	Q6P995	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10242	FAM173B	Q6P4H8	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	4_Mitochondria	5	FALSE
10244	FAM175A	Q6UWZ7	1	SingleLoc	FirstLoc	K_Nuclear bodies	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10245	FAM175B	Q15018	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10246	FAM177A1	Q8N128	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10248	FAM188A	Q9H8M7	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10250	FAM195B	C9JLW8	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10251	FAM204A	Q9H8W3	2	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10253	FAM207A	Q9NSI2	2	MultiLoc	FirstLoc	B_Golgi apparatus	3_Approved	1_Secretory	MultiCLidentical	2_Nucleus	5	FALSE
10255	FAM208A	Q9UK61	1	SingleLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10256	FAM208B	Q5VWN6	2	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10258	FAM20B	O75063	2	MultiLoc	FirstLoc	G_Nucleoplasm	4_Uncertain	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10260	FAM210A	Q96ND0	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	4_Mitochondria	5	FALSE
10263	FAM219B	Q5XKK7	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10265	FAM3C	Q92520	1	SingleLoc	FirstLoc	B_Golgi apparatus	1_Validated	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
10266	FAM45A	Q8TCE6	3	MultiLoc	FirstLoc	O_Centrosome	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10269	FAM47E-STBD1	NA	2	MultiLoc	FirstLoc	N_Cytosol	4_Uncertain	3_Cytosol	MultiCLidentical	1_Secretory	5	FALSE
10271	FAM49B	Q9NUQ9	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10273	FAM60A	Q9NP50	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10275	FAM65A	Q6ZS17	2	MultiLoc	FirstLoc	B_Golgi apparatus	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	5	FALSE
10277	FAM69A	Q5T7M9	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10279	FAM73A	Q8NAN2	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	2_Supported	4_Mitochondria	MultiCLidentical	4_Mitochondria	5	TRUE
10280	FAM76A	Q8TAV0	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10282	FAM76B	Q5HYJ3	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10284	FAM8A1	Q9UBU6	1	SingleLoc	FirstLoc	B_Golgi apparatus	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
10285	FAM91A1	Q658Y4	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10287	FAM96A	Q9H5X1	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10289	FAM96B	Q9Y3D0	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10291	FAM98B	Q52LJ0	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10293	FAM98C	Q17RN3	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10296	FANCD2	Q9BXW9	3	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10299	FANCG	O15287	3	MultiLoc	FirstLoc	J_Nucleoli	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10302	FAR1	Q8WVX9	1	SingleLoc	FirstLoc	A_Vesicles	1_Validated	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
10303	FARSA	Q9Y285	1	SingleLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	2_Nucleus	5	FALSE
10304	FASN	P49327	2	MultiLoc	FirstLoc	N_Cytosol	1_Validated	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10306	FASTKD1	Q53R41	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	4_Mitochondria	5	FALSE
10307	FASTKD2	Q9NYY8	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	2_Supported	4_Mitochondria	MultiCLidentical	4_Mitochondria	5	TRUE
10308	FASTKD3	Q14CZ7	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10310	FBLIM1	Q8WUP2	3	MultiLoc	FirstLoc	M_Nucleoli (Fibrillar center)	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10313	FBLL1	A6NHQ2	2	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10315	FBRS	Q9HAH7	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10316	FBXL18	Q96ME1	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10318	FBXL19	Q6PCT2	1	SingleLoc	FirstLoc	Q_Intermediate filaments	3_Approved	3_Cytosol	MultiCLidentical	2_Nucleus	5	FALSE
10319	FBXL20	Q96IG2	1	SingleLoc	FirstLoc	P_Microtubules	3_Approved	3_Cytosol	MultiCLidentical	1_Secretory	5	FALSE
10320	FBXL4	Q9UKA2	1	SingleLoc	FirstLoc	I_Nuclear speckles	2_Supported	2_Nucleus	MultiCLidentical	4_Mitochondria	5	FALSE
10321	FBXO11	Q86XK2	1	SingleLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10322	FBXO21	O94952	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	3_Approved	4_Mitochondria	MultiCLidentical	3_Cytosol	5	FALSE
10323	FBXO28	Q9NVF7	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10325	FBXO3	Q9UK99	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10327	FBXO30	Q8TB52	1	SingleLoc	FirstLoc	P_Microtubules	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10328	FBXO34	Q9NWN3	1	SingleLoc	FirstLoc	I_Nuclear speckles	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
10329	FBXO38	Q6PIJ6	4	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10333	FBXO4	Q9UKT5	1	SingleLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10334	FBXO42	Q6P3S6	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10335	FBXO44	Q9H4M3	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10336	FBXO5	Q9UKT4	1	SingleLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10337	FBXO9	Q9UK97	1	SingleLoc	FirstLoc	O_Centrosome	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10338	FBXW2	Q9UKT8	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10339	FBXW5	Q969U6	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	3_Approved	4_Mitochondria	MultiCLidentical	3_Cytosol	5	FALSE
10340	FBXW8	Q8N3Y1	1	SingleLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10341	FBXW9	Q5XUX1	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
10342	FCF1	Q9Y324	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
10343	FCHO2	Q0JRZ9	3	MultiLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	5	FALSE
10346	FCHSD2	O94868	4	MultiLoc	FirstLoc	I_Nuclear speckles	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10350	FDPS	P14324	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10352	FDXR	P22570	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	1_Validated	4_Mitochondria	MultiCLidentical	4_Mitochondria	5	TRUE
10353	FEM1A	Q9BSK4	3	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10356	FEM1B	Q9UK73	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10358	FEM1C	Q96JP0	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
10360	FER	P16591	1	SingleLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
